id,frame_id,character,script,emotion
AnotherMissOh01_007_0397,AnotherMissOh01_007_0397_IMAGE_0000025412,Dokyung,"How are you(Hun) going to be a sound director with this kind of hearing?
",Anger
AnotherMissOh01_007_0399,AnotherMissOh01_007_0399_IMAGE_0000025616,Dokyung,"Did you(Hun) think that it would not be obvious if you(Hun) covered the night sounds with day sounds? 
",Neutral
AnotherMissOh01_007_0399,AnotherMissOh01_007_0399_IMAGE_0000025616,Dokyung,"Did you(Hun) think I(Dokyung) wouldn't be able to catch that? 
",Neutral
AnotherMissOh01_007_0399,AnotherMissOh01_007_0399_IMAGE_0000025616,Dokyung,"What the heck were you(Hun) doing at night that you(Hun) ended up recording day sounds instead? Were you(Hun) busy having a blast with some chick? Huh?
",Neutral
AnotherMissOh01_007_0401,AnotherMissOh01_007_0401_IMAGE_0000025882,Hun,"That's right! I(Hun)'m busy! I(Hun)'m still young man so I(Hun)'m extremely busy at night! 
",Anger
AnotherMissOh01_007_0401,AnotherMissOh01_007_0401_IMAGE_0000025882,Hun,"Dokyung, you(Dokyung) have so much time at night because you(Dokyung) are old, right? 
",Anger
AnotherMissOh01_007_0401,AnotherMissOh01_007_0401_IMAGE_0000025882,Hun,"I(Hun)'m not doing this anymore! I(Hun)'m so angry! Ow! And hurts!
",Anger
AnotherMissOh01_007_0403,AnotherMissOh01_007_0403_IMAGE_0000026241,Dokyung,You(Hun)'re so dead. I(Dokyung)'m going to kill you(Hun).,Anger
AnotherMissOh01_007_0404,AnotherMissOh01_007_0404_IMAGE_0000026307,Dokyung,You(Hun)'re so dead. I(Dokyung)'m going to kill you(Hun).,Neutral
AnotherMissOh01_007_0404,AnotherMissOh01_007_0404_IMAGE_0000026283,Hun,"I(Hun)'m sorry! I(Hun)'m sorry! I(Hun)'m sorry!
",Sadness
AnotherMissOh01_007_0404,AnotherMissOh01_007_0404_IMAGE_0000026283,Hun,"I(Hun) take it back! I(Hun) take it back! I(Hun) swear. I(Hun) didn't mean to. Please, please. No, no.
",Sadness
AnotherMissOh01_007_0404,AnotherMissOh01_007_0404_IMAGE_0000026307,Dokyung,Get up. Get up!,Neutral
AnotherMissOh01_007_0405,AnotherMissOh01_007_0405_IMAGE_0000026563,Dokyung,Get up. Get up!,Anger
AnotherMissOh01_007_0405,AnotherMissOh01_007_0405_IMAGE_0000026603,Hun,He(Dokyung)'s crazy.,Sadness
AnotherMissOh01_007_0405,AnotherMissOh01_007_0405_IMAGE_0000026707,Sangseok,"Even so, how can you(Hun) call Dokyung that?",Neutral
AnotherMissOh01_007_0405,AnotherMissOh01_007_0405_IMAGE_0000026603,Hun,Who can tell the difference between day and night sounds?,Sadness
AnotherMissOh01_007_0406,AnotherMissOh01_007_0406_IMAGE_0000026942,Sangseok,"Working with Dokyung for three years, you(Hun) will be able to tell the sounds apart. 
",Neutral
AnotherMissOh01_007_0409,AnotherMissOh01_007_0409_IMAGE_0000027071,Sangseok,"The sound of heavy snow and light snow.
",Neutral
AnotherMissOh01_007_0410,AnotherMissOh01_007_0410_IMAGE_0000027104,Hun,"That's why he(Dokyung)'s a crazy punk! 
",Neutral
AnotherMissOh01_007_0410,AnotherMissOh01_007_0410_IMAGE_0000027104,Hun,"Dramas have ruined all the men in this country. You(Sangseok) are either a bad guy or a crazy guy. 
",Neutral
AnotherMissOh01_007_0412,AnotherMissOh01_007_0412_IMAGE_0000027229,Hun,"Dramas have ruined all the men in this country. You(Sangseok) are either a bad guy or a crazy guy. 
",Anger
AnotherMissOh01_007_0412,AnotherMissOh01_007_0412_IMAGE_0000027229,Hun,"But he(Dokyung)'s really bad.
",Anger
AnotherMissOh01_007_0412,AnotherMissOh01_007_0412_IMAGE_0000027213,Gitae,You(Hun) know women like them—bad boys.,Anger
AnotherMissOh01_007_0412,AnotherMissOh01_007_0412_IMAGE_0000027229,Hun,"Why? How bad boys are cool? Are they cool?
",Anger
AnotherMissOh01_007_0412,AnotherMissOh01_007_0412_IMAGE_0000027229,Hun,"Why? A bad guy is a bad guy. A bad guy is a bad jerk!
",Anger
AnotherMissOh01_007_0413,AnotherMissOh01_007_0413_IMAGE_0000027443,Hun,"Why? A bad guy is a bad guy. A bad guy is a bad jerk!
",Anger
AnotherMissOh01_007_0414,AnotherMissOh01_007_0414_IMAGE_0000027475,Gitae,"Let's pretend that the bad boy pays them attention to you(Hun), okay?
",Anger
AnotherMissOh01_007_0414,AnotherMissOh01_007_0414_IMAGE_0000027475,Gitae,"Now that, girls, girls go crazy for that. They think that it's awesome and rare. 
",Anger
AnotherMissOh01_007_0415,AnotherMissOh01_007_0415_IMAGE_0000027539,Gitae,"Now that, girls, girls go crazy for that. They think that it's awesome and rare. 
",Anger
AnotherMissOh01_007_0415,AnotherMissOh01_007_0415_IMAGE_0000027539,Gitae,"And it makes them fall into an illusion of superiority.
",Anger
AnotherMissOh01_007_0415,AnotherMissOh01_007_0415_IMAGE_0000027539,Gitae,"""Indeed, I'm great. Indeed, I'm different from other women.""
",Anger
AnotherMissOh01_007_0415,AnotherMissOh01_007_0415_IMAGE_0000027539,Gitae,"""I even made such a bad boy fall in love with me."" You(Hun)'ve seen this, right? Right? 
",Anger
AnotherMissOh01_007_0416,AnotherMissOh01_007_0416_IMAGE_0000027858,Gitae,"""I even made such a bad boy fall in love with me."" You(Hun)'ve seen this, right? Right? 
",Neutral
AnotherMissOh01_007_0419,AnotherMissOh01_007_0419_IMAGE_0000027993,Gitae,"That's why women fall head over heels for bad boys! You(Hun) know what I'm talking about!
",Neutral
AnotherMissOh01_007_0420,AnotherMissOh01_007_0420_IMAGE_0000028052,Hun,"Yeah, right. Is that why the woman is a rabbit the day before the wedding? ",Anger
AnotherMissOh01_007_0422,AnotherMissOh01_007_0422_IMAGE_0000028164,Hun,"Yeah, right. Is that why the woman is a rabbit the day before the wedding? ",Happiness
AnotherMissOh01_007_0434,AnotherMissOh01_007_0434_IMAGE_0000028599,Sangseok,"Hey, you(Hun) don't have to live your(Hun) life that way!",Anger
AnotherMissOh01_007_0434,AnotherMissOh01_007_0434_IMAGE_0000028735,Hun,I(Hun)'m sorry. I(Hun) should not have said that.,Surprise
AnotherMissOh01_007_0435,AnotherMissOh01_007_0435_IMAGE_0000028804,Hun,I(Hun)'m sorry. I(Hun) should not have said that.,Surprise
AnotherMissOh01_007_0435,AnotherMissOh01_007_0435_IMAGE_0000028804,Hun,"Dokyung, look at me(Hun). You(Dokyung) shouldn't use a cup to hit people. 
",Surprise
AnotherMissOh01_007_0437,AnotherMissOh01_007_0437_IMAGE_0000028903,Hun,"Dokyung, look at me(Hun). You(Dokyung) shouldn't use a cup to hit people. 
",Surprise
AnotherMissOh01_007_0437,AnotherMissOh01_007_0437_IMAGE_0000028903,Hun,"Dokyung, don't do this. Dokyung, please, please, please. Don't do this. I(Hun)'m sorry. 
",Surprise
AnotherMissOh01_007_0439,AnotherMissOh01_007_0439_IMAGE_0000028987,Hun,"Dokyung, don't do this. Dokyung, please, please, please. Don't do this. I(Hun)'m sorry. 
",Sadness
AnotherMissOh01_007_0439,AnotherMissOh01_007_0439_IMAGE_0000028987,Hun,"I(Hun)'m sorry. No...please. I(Hun)'m a bad guy! I(Hun)'m the jerk! I(Hun)'m really. Don't! no, no. I(Hun) was wrong!!
",Sadness
AnotherMissOh01_007_0440,AnotherMissOh01_007_0440_IMAGE_0000029131,Hun,"I(Hun)'m sorry. No...please. I(Hun)'m a bad guy! I(Hun)'m the jerk! I(Hun)'m really. Don't! no, no. I(Hun) was wrong!!
",Sadness
AnotherMissOh01_007_0443,AnotherMissOh01_007_0443_IMAGE_0000029548,Hun,That's it?,Sadness
AnotherMissOh01_008_0478,AnotherMissOh01_008_0478_IMAGE_0000031465,Dokyung,Break one off.,Neutral
AnotherMissOh01_008_0482,AnotherMissOh01_008_0482_IMAGE_0000031686,Dokyung,One more.,Neutral
AnotherMissOh01_008_0485,AnotherMissOh01_008_0485_IMAGE_0000031997,Dokyung,"Smooth out the sound and remove the high tone. Okay, now listen to it.",Neutral
AnotherMissOh01_008_0486,AnotherMissOh01_008_0486_IMAGE_0000032288,Yijoon,Huh?,Neutral
AnotherMissOh01_008_0487,AnotherMissOh01_008_0487_IMAGE_0000032310,Gitae,Uhhhh,Neutral
AnotherMissOh01_008_0488,AnotherMissOh01_008_0488_IMAGE_0000032329,Dokyung,"Okay, next.",Neutral
AnotherMissOh01_009_0489,AnotherMissOh01_009_0489_IMAGE_0000032545,Heeran,How could you(Haeyoung1) call off your(Haeyoung1) wedding the day before? Where do you(Haeyoung1) get that kind of courage?,Neutral
AnotherMissOh01_009_0490,AnotherMissOh01_009_0490_IMAGE_0000032589,Heeran,How could you(Haeyoung1) call off your(Haeyoung1) wedding the day before? Where do you(Haeyoung1) get that kind of courage?,Neutral
AnotherMissOh01_009_0490,AnotherMissOh01_009_0490_IMAGE_0000032589,Haeyoung1,"Just close your(Heeran) eyes, act like there's no tomorrow.",Neutral
AnotherMissOh01_009_0491,AnotherMissOh01_009_0491_IMAGE_0000032677,Haeyoung1,"Just close your(Heeran) eyes, act like there's no tomorrow.",Happiness
AnotherMissOh01_009_0492,AnotherMissOh01_009_0492_IMAGE_0000032747,Heeran,"I(Heeran) know you(Haeyoung1) really well, but I(Heeran) would never thought you(Haeyoung1) would cause such trouble.",Neutral
AnotherMissOh01_009_0494,AnotherMissOh01_009_0494_IMAGE_0000032814,Heeran,"I(Heeran) know you(Haeyoung1) really well, but I(Heeran) would never thought you(Haeyoung1) would cause such trouble.",Neutral
AnotherMissOh01_009_0495,AnotherMissOh01_009_0495_IMAGE_0000032940,Heeran,"I(Heeran) know you(Haeyoung1) really well, but I(Heeran) would never thought you(Haeyoung1) would cause such trouble.",Neutral
AnotherMissOh01_009_0495,AnotherMissOh01_009_0495_IMAGE_0000032860,Haeyoung1,"It's because I(Haeyoung1) lost the passion in my(Haeyoung1) heart.
",Anger
AnotherMissOh01_009_0495,AnotherMissOh01_009_0495_IMAGE_0000032860,Haeyoung1,"There are couples out there who claim they will never be able to live without each other.
",Anger
AnotherMissOh01_009_0497,AnotherMissOh01_009_0497_IMAGE_0000033084,Haeyoung1,"Should I(Haeyoung1) just get married cause everyone is doing it? Is this what it feels like to be dragged me(Haeyoung1) to prison?
",Neutral
AnotherMissOh01_009_0498,AnotherMissOh01_009_0498_IMAGE_0000033123,Haeyoung1,"Should I(Haeyoung1) just get married cause everyone is doing it? Is this what it feels like to be dragged me(Haeyoung1) to prison?
",Neutral
AnotherMissOh01_009_0500,AnotherMissOh01_009_0500_IMAGE_0000033332,Heeran,"They say they are not right for each other, but the invitations have already gone out.
",Neutral
AnotherMissOh01_009_0502,AnotherMissOh01_009_0502_IMAGE_0000033461,Haeyoung1,Then you(Heeran) just have to be brave and do it. It will die down soon.,Neutral
AnotherMissOh01_009_0502,AnotherMissOh01_009_0502_IMAGE_0000033501,Heeran,"I(Heeran) don't think so. There are still a lot of people who talk about you(Haeyoung1). 
",Neutral
AnotherMissOh01_009_0505,AnotherMissOh01_009_0505_IMAGE_0000033703,Heeran,You(Heeran) don't regret it?,Neutral
AnotherMissOh01_009_0505,AnotherMissOh01_009_0505_IMAGE_0000033751,Haeyoung1,As if! It's the best decision I(Haeyoung1)'ve made in my(Haeyoung1) life.,Neutral
AnotherMissOh01_009_0506,AnotherMissOh01_009_0506_IMAGE_0000033859,Heeran,"Okay. I(Heeran)'ll be there in ten minutes. 
",Neutral
AnotherMissOh01_009_0506,AnotherMissOh01_009_0506_IMAGE_0000033859,Heeran,"See you later.
",Neutral
AnotherMissOh01_009_0506,AnotherMissOh01_009_0506_IMAGE_0000033859,Haeyoung1,It must be nice to party all night.,Neutral
AnotherMissOh01_009_0506,AnotherMissOh01_009_0506_IMAGE_0000033859,Heeran,"I(Heeran)'ll be going first. Get home safely.
",Neutral
AnotherMissOh01_009_0507,AnotherMissOh01_009_0507_IMAGE_0000034208,Heeran,"I(Heeran)'ll be going first. Get home safely.
",Happiness
AnotherMissOh01_009_0508,AnotherMissOh01_009_0508_IMAGE_0000034264,Haeyoung1,See you(Heeran).,Happiness
AnotherMissOh01_010_0511,AnotherMissOh01_010_0511_IMAGE_0000034589,Jinsang,"Ah! As expected, saunas are the best to go to at night. 
",Happiness
AnotherMissOh01_010_0513,AnotherMissOh01_010_0513_IMAGE_0000034764,Jinsang,"Ah! As expected, saunas are the best to go to at night. 
",Happiness
AnotherMissOh01_010_0513,AnotherMissOh01_010_0513_IMAGE_0000034764,Jinsang,"The hot steam and water.
",Happiness
AnotherMissOh01_010_0513,AnotherMissOh01_010_0513_IMAGE_0000034764,Jinsang,"It makes you(Dokyung) feel like you(Dokyung) are covered in a warm cozy blanket surrounded by women. 
",Happiness
AnotherMissOh01_010_0514,AnotherMissOh01_010_0514_IMAGE_0000034973,Jinsang,"It makes you(Dokyung) feel like you(Dokyung) are covered in a warm cozy blanket surrounded by women. 
",Happiness
AnotherMissOh01_010_0514,AnotherMissOh01_010_0514_IMAGE_0000034973,Dokyung,You(Jinsang) are such an embarrassment. I(Dokyung)'m never going to the sauna with you(Jinsang) again.,Neutral
AnotherMissOh01_010_0514,AnotherMissOh01_010_0514_IMAGE_0000034973,Jinsang,Why? What's wrong?,Happiness
AnotherMissOh01_010_0514,AnotherMissOh01_010_0514_IMAGE_0000034973,Dokyung,"How many times have I(Dokyung) said this?
",Neutral
AnotherMissOh01_010_0514,AnotherMissOh01_010_0514_IMAGE_0000034973,Dokyung,"Take off your(Jinsang) top first while undressing and put your(Jinsang) bottoms on first when you(Jinsang) put your(Jinsang) clothes on, you(Jinsang) pervert. 
",Neutral
AnotherMissOh01_010_0515,AnotherMissOh01_010_0515_IMAGE_0000035150,Dokyung,"Take off your(Jinsang) top first while undressing and put your(Jinsang) bottoms on first when you(Jinsang) put your(Jinsang) clothes on, you(Jinsang) pervert. 
",Neutral
AnotherMissOh01_010_0517,AnotherMissOh01_010_0517_IMAGE_0000035223,Dokyung,"Take off your(Jinsang) top first while undressing and put your(Jinsang) bottoms on first when you(Jinsang) put your(Jinsang) clothes on, you(Jinsang) pervert. 
",Neutral
AnotherMissOh01_010_0518,AnotherMissOh01_010_0518_IMAGE_0000035271,Dokyung,"Take off your(Jinsang) top first while undressing and put your(Jinsang) bottoms on first when you(Jinsang) put your(Jinsang) clothes on, you(Jinsang) pervert. 
",Neutral
AnotherMissOh01_010_0518,AnotherMissOh01_010_0518_IMAGE_0000035271,Dokyung,"You(Jinsang)'re always wandering around with just your(Jinsang) shirt on.
",Neutral
AnotherMissOh01_010_0518,AnotherMissOh01_010_0518_IMAGE_0000035247,Jinsang,"Come on, when did I(Jinsang) wander around like that?",Neutral
AnotherMissOh01_010_0518,AnotherMissOh01_010_0518_IMAGE_0000035271,Dokyung,You(Jinsang) were wandering around in that state while talking on the phone for thirty minutes.,Neutral
AnotherMissOh01_010_0519,AnotherMissOh01_010_0519_IMAGE_0000035385,Dokyung,You(Jinsang) were wandering around in that state while talking on the phone for thirty minutes.,Neutral
AnotherMissOh01_010_0519,AnotherMissOh01_010_0519_IMAGE_0000035385,Jinsang,You(Dokyung)'re supposed to be naked at the sauna. What's so embarrassing about that?,Happiness
AnotherMissOh01_010_0519,AnotherMissOh01_010_0519_IMAGE_0000035385,Dokyung,I(Dokyung)'d rather you(Jinsang) be butt naked than just walking around with just your(Jinsang) shirt on.,Neutral
AnotherMissOh01_010_0519,AnotherMissOh01_010_0519_IMAGE_0000035385,Jinsang,"Hey. I(Jinsang) love my(Jinsang) body. 
",Happiness
AnotherMissOh01_010_0520,AnotherMissOh01_010_0520_IMAGE_0000035642,Jinsang,"Did you(Dokyung) know the Korea is the only country to cover up David private parts?
",Neutral
AnotherMissOh01_010_0521,AnotherMissOh01_010_0521_IMAGE_0000035721,Jinsang,"Did you(Dokyung) know the Korea is the only country to cover up David private parts?
",Neutral
AnotherMissOh01_010_0521,AnotherMissOh01_010_0521_IMAGE_0000035721,Jinsang,"It's not something that you(Dokyung) should be embarrassed about. 
",Neutral
AnotherMissOh01_010_0522,AnotherMissOh01_010_0522_IMAGE_0000035833,Jinsang,"It's not something that you(Dokyung) should be embarrassed about. 
",Happiness
AnotherMissOh01_010_0522,AnotherMissOh01_010_0522_IMAGE_0000035833,Jinsang,"We(Jinsang,Dokyung) should celebrate our(Jinsang,Dokyung) bodies.
",Happiness
AnotherMissOh01_010_0523,AnotherMissOh01_010_0523_IMAGE_0000035924,Jinsang,"We(Jinsang,Dokyung) should celebrate our(Jinsang,Dokyung) bodies.
",Happiness
AnotherMissOh01_010_0523,AnotherMissOh01_010_0523_IMAGE_0000035876,Dokyung,"Get away from me(Dokyung), you(Jinsang) pervert.",Neutral
AnotherMissOh01_010_0523,AnotherMissOh01_010_0523_IMAGE_0000035924,Jinsang,"Oh. Hey, hey, hey, hey, hey, hey.",Happiness
AnotherMissOh01_010_0524,AnotherMissOh01_010_0524_IMAGE_0000036030,Jinsang,"Oh. Hey, hey, hey, hey, hey, hey.",Neutral
AnotherMissOh01_010_0525,AnotherMissOh01_010_0525_IMAGE_0000036128,Jinsang,"Oh. Hey, hey, hey, hey, hey, hey.",Happiness
AnotherMissOh01_010_0525,AnotherMissOh01_010_0525_IMAGE_0000036128,Dokyung,Can't you(Jinsang) walk properly?,Neutral
AnotherMissOh01_010_0533,AnotherMissOh01_010_0533_IMAGE_0000036556,Jinsang,What?,Happiness
AnotherMissOh01_010_0536,AnotherMissOh01_010_0536_IMAGE_0000036706,Jinsang,That is what is known as deja vu.,Neutral
AnotherMissOh01_010_0550,AnotherMissOh01_010_0550_IMAGE_0000037373,Jinsang,I got a ticket!,Surprise
AnotherMissOh01_011_0556,AnotherMissOh01_011_0556_IMAGE_0000038003,Deogi,Hello!,Happiness
AnotherMissOh01_011_0557,AnotherMissOh01_011_0557_IMAGE_0000038091,Deogi,Such gossiping ladies.,Happiness
AnotherMissOh01_011_0560,AnotherMissOh01_011_0560_IMAGE_0000038395,Jeongsuk,The refrigerator can't be returned either?,Surprise
AnotherMissOh01_011_0561,AnotherMissOh01_011_0561_IMAGE_0000038437,Jeongsuk,The refrigerator can't be returned either?,Neutral
AnotherMissOh01_011_0562,AnotherMissOh01_011_0562_IMAGE_0000038489,Deogi,They said that it can't be returned because it's a special edition model.,Neutral
AnotherMissOh01_011_0562,AnotherMissOh01_011_0562_IMAGE_0000038489,Jeongsuk,You(Deogi) should sell it as a used refrigerator then.,Neutral
AnotherMissOh01_011_0562,AnotherMissOh01_011_0562_IMAGE_0000038489,Deogi,"The price was $2,000, but they were only willing to buy it for $700. Those thieves. 
",Neutral
AnotherMissOh01_011_0562,AnotherMissOh01_011_0562_IMAGE_0000038489,Deogi,"This refrigerator is practically brand new.
",Neutral
AnotherMissOh01_011_0562,AnotherMissOh01_011_0562_IMAGE_0000038489,Jeongsuk,"But you(Deogi) can't continue to live like this when the house is already small enough as it is. 
",Neutral
AnotherMissOh01_011_0564,AnotherMissOh01_011_0564_IMAGE_0000038921,Jeongsuk,"Haeyoung just brought thought in the consequences before calling the wedding off.
",Neutral
AnotherMissOh01_011_0565,AnotherMissOh01_011_0565_IMAGE_0000038979,Deogi,It's already bad as it is. Please don't add fuel to the fire!,Neutral
AnotherMissOh01_011_0566,AnotherMissOh01_011_0566_IMAGE_0000039050,Jeongsuk,"I(Jeongsuk) mean it was just so sudden! She(Haeyoung1) should have done it sooner. 
",Neutral
AnotherMissOh01_011_0566,AnotherMissOh01_011_0566_IMAGE_0000039050,Jeongsuk,"Oh jeez. Everything has already been bought! 
",Neutral
AnotherMissOh01_011_0566,AnotherMissOh01_011_0566_IMAGE_0000039082,Deogi,Who cares if it's a day before or an hour before the wedding? It's a hundred times better than calling it off at the alter!,Neutral
AnotherMissOh01_011_0568,AnotherMissOh01_011_0568_IMAGE_0000039301,Deogi,Who cares if it's a day before or an hour before the wedding? It's a hundred times better than calling it off at the alter!,Anger
AnotherMissOh01_011_0569,AnotherMissOh01_011_0569_IMAGE_0000039340,Jeongsuk,"Look at the taking sides. I(Jeongsuk) got it, she(Haeyoung1)'s your(Deogi) daughter, so just stop scolding me(Jeongsuk).",Anger
AnotherMissOh01_011_0570,AnotherMissOh01_011_0570_IMAGE_0000039372,Jeongsuk,"Look at the taking sides. I(Jeongsuk) got it, she(Haeyoung1)'s your(Deogi) daughter, so just stop scolding me(Jeongsuk).",Neutral
AnotherMissOh01_011_0573,AnotherMissOh01_011_0573_IMAGE_0000039588,Jeongsuk,"By the way, does she(Haeyoung1) still get calls from that guy? He(Taejin) doesn't call Haeyoung at all out of regret?",Neutral
AnotherMissOh01_011_0577,AnotherMissOh01_011_0577_IMAGE_0000039764,Jeongsuk,"Look, you(Deogi) know the boutique where I(Jeongsuk) work at, right? 
",Neutral
AnotherMissOh01_011_0577,AnotherMissOh01_011_0577_IMAGE_0000039764,Jeongsuk,"That owner's nephew is a civil worker, and he is about 35 years old.
",Neutral
AnotherMissOh01_011_0583,AnotherMissOh01_011_0583_IMAGE_0000040364,Deogi,It hasn't even been a month and you want to do a blind date?,Neutral
